ncbi	sample	group	mapped	coverage
NZ_QRTQ01000001.1	medium_1M	came_from_both	123	NA
NZ_QRTQ01000001.1	medium_1M	came_from_donor	581	0.75192378593361
NZ_QRTQ01000001.1	medium_1M	came_itself	2028	NA
NZ_QRTQ01000001.1	medium_25M	came_from_before	3	NA
NZ_QRTQ01000001.1	medium_25M	came_from_both	85007	NA
NZ_QRTQ01000001.1	medium_25M	came_from_donor	17039	3.38985818523126
NZ_QRTQ01000001.1	medium_25M	came_itself	19	NA
NZ_QRTQ01000001.1	medium_50M	came_from_both	399926	NA
NZ_QRTQ01000001.1	medium_50M	came_from_donor	190601	45.5984769262092
NZ_QRTQ01000001.1	medium_5M	came_from_before	661	NA
NZ_QRTQ01000001.1	medium_5M	came_from_both	7880	NA
NZ_QRTQ01000001.1	medium_5M	came_from_donor	2718	5.21012797896131
NZ_QRTQ01000001.1	medium_5M	came_itself	4223	NA
NZ_QRUE01000001.1	medium_10M	came_from_both	14858	NA
NZ_QRUE01000001.1	medium_10M	came_from_donor	127878	6.93673428824053
NZ_QRUE01000001.1	medium_10M	came_itself	5	NA
NZ_QRUE01000001.1	medium_1M	came_from_before	72	NA
NZ_QRUE01000001.1	medium_1M	came_from_both	100	NA
NZ_QRUE01000001.1	medium_1M	came_from_donor	29	2.59350683926397
NZ_QRUE01000001.1	medium_1M	came_itself	60332	NA
NZ_QRUE01000001.1	medium_25M	came_from_both	40205	NA
NZ_QRUE01000001.1	medium_25M	came_from_donor	464770	25.5575412878837
NZ_QRUE01000001.1	medium_25M	came_itself	26	NA
NZ_QRUE01000001.1	medium_50M	came_from_both	33582	NA
NZ_QRUE01000001.1	medium_50M	came_from_donor	32334	1.72798806199513
NZ_QRUE01000001.1	medium_5M	came_from_before	8	NA
NZ_QRUE01000001.1	medium_5M	came_from_both	3890	NA
NZ_QRUE01000001.1	medium_5M	came_from_donor	15851	4.9534775643041
NZ_QRUE01000001.1	medium_5M	came_itself	6699	NA
NZ_QRVC01000001.1	medium_10M	came_from_before	NA	0.0183303470707226
NZ_QRVC01000001.1	medium_10M	came_from_both	210	0.0183303470707226
NZ_QRVC01000001.1	medium_10M	came_from_donor	NA	0.0183303470707226
NZ_QRVC01000001.1	medium_1M	came_from_before	NA	0.152915395084174
NZ_QRVC01000001.1	medium_1M	came_from_both	2	0.152915395084174
NZ_QRVC01000001.1	medium_1M	came_from_donor	NA	0.152915395084174
NZ_QRVC01000001.1	medium_1M	came_itself	1503	NA
NZ_QRVC01000001.1	medium_25M	came_from_before	10	1.54172432534205
NZ_QRVC01000001.1	medium_25M	came_from_both	3056	1.54172432534205
NZ_QRVC01000001.1	medium_25M	came_from_donor	100	1.54172432534205
NZ_QRVC01000001.1	medium_25M	came_itself	11	NA
NZ_QRVC01000001.1	medium_50M	came_from_before	460	36.2487777920109
NZ_QRVC01000001.1	medium_50M	came_from_both	210434	36.2487777920109
NZ_QRVC01000001.1	medium_50M	came_from_donor	NA	36.2487777920109
NZ_QRVC01000001.1	medium_50M	came_itself	1	NA
NZ_QRVC01000001.1	medium_5M	came_from_before	3708	8.83090560038711
NZ_QRVC01000001.1	medium_5M	came_from_both	70	8.83090560038711
NZ_QRVC01000001.1	medium_5M	came_from_donor	28	8.83090560038711
NZ_QRVC01000001.1	medium_5M	came_itself	5801	NA
NZ_QRVM01000001.1	medium_10M	came_from_before	32149	7.50667632176829
NZ_QRVM01000001.1	medium_10M	came_from_both	5761	NA
NZ_QRVM01000001.1	medium_10M	came_itself	NA	7.50667632176829
NZ_QRVM01000001.1	medium_1M	came_from_before	4	0.289052395500809
NZ_QRVM01000001.1	medium_1M	came_from_both	38	NA
NZ_QRVM01000001.1	medium_1M	came_itself	1946	0.289052395500809
NZ_QRVM01000001.1	medium_25M	came_from_before	97037	28.4883915205245
NZ_QRVM01000001.1	medium_25M	came_from_both	46433	NA
NZ_QRVM01000001.1	medium_25M	came_itself	NA	28.4883915205245
NZ_QRVM01000001.1	medium_50M	came_from_before	29199	10.1164536011933
NZ_QRVM01000001.1	medium_50M	came_from_both	32221	NA
NZ_QRVM01000001.1	medium_50M	came_itself	NA	10.1164536011933
NZ_QRVM01000001.1	medium_5M	came_from_before	728	1.07831164229304
NZ_QRVM01000001.1	medium_5M	came_from_both	169	NA
NZ_QRVM01000001.1	medium_5M	came_from_donor	14	NA
NZ_QRVM01000001.1	medium_5M	came_itself	604	1.07831164229304
NZ_QRWC01000001.1	medium_10M	came_from_before	1679	1.52168426116682
NZ_QRWC01000001.1	medium_10M	came_from_both	36402	NA
NZ_QRWC01000001.1	medium_10M	came_from_donor	3	NA
NZ_QRWC01000001.1	medium_10M	came_itself	26	1.52168426116682
NZ_QRWC01000001.1	medium_1M	came_from_before	41	0.139421362037498
NZ_QRWC01000001.1	medium_1M	came_from_both	1356	NA
NZ_QRWC01000001.1	medium_1M	came_from_donor	131	NA
NZ_QRWC01000001.1	medium_1M	came_itself	557	0.139421362037498
NZ_QRWC01000001.1	medium_25M	came_from_before	47418	30.6003114460552
NZ_QRWC01000001.1	medium_25M	came_from_both	515009	NA
NZ_QRWC01000001.1	medium_25M	came_itself	NA	30.6003114460552
NZ_QRWC01000001.1	medium_50M	came_from_before	40138	27.2730824350059
NZ_QRWC01000001.1	medium_50M	came_from_both	579737	NA
NZ_QRWC01000001.1	medium_50M	came_itself	NA	27.2730824350059
NZ_QRWC01000001.1	medium_5M	came_from_before	2474	0.131244280043735
NZ_QRWC01000001.1	medium_5M	came_from_both	57481	NA
NZ_QRWC01000001.1	medium_5M	came_itself	5	0.131244280043735
NZ_QRWJ01000001.1	medium_10M	came_from_before	1557	NA
NZ_QRWJ01000001.1	medium_10M	came_from_both	21630	NA
NZ_QRWJ01000001.1	medium_10M	came_from_donor	22307	NA
NZ_QRWJ01000001.1	medium_10M	came_itself	150812	29.3763069120706
NZ_QRWJ01000001.1	medium_1M	came_from_before	87	NA
NZ_QRWJ01000001.1	medium_1M	came_from_both	140	NA
NZ_QRWJ01000001.1	medium_1M	came_from_donor	23	NA
NZ_QRWJ01000001.1	medium_1M	came_itself	335	0.0112645269026376
NZ_QRWJ01000001.1	medium_25M	came_from_before	11730	NA
NZ_QRWJ01000001.1	medium_25M	came_from_both	52512	NA
NZ_QRWJ01000001.1	medium_25M	came_from_donor	4152	NA
NZ_QRWJ01000001.1	medium_25M	came_itself	200334	18.9390593379839
NZ_QRWJ01000001.1	medium_50M	came_from_before	7176	NA
NZ_QRWJ01000001.1	medium_50M	came_from_both	92527	NA
NZ_QRWJ01000001.1	medium_50M	came_from_donor	87335	NA
NZ_QRWJ01000001.1	medium_50M	came_itself	128293	34.2131443433718
NZ_QRWJ01000001.1	medium_5M	came_from_before	1424	NA
NZ_QRWJ01000001.1	medium_5M	came_from_both	5690	NA
NZ_QRWJ01000001.1	medium_5M	came_from_donor	9855	NA
NZ_QRWJ01000001.1	medium_5M	came_itself	17065	3.84068296083696
NZ_QRWM01000001.1	medium_10M	came_from_before	198826	9.03097997770764
NZ_QRWM01000001.1	medium_10M	came_from_both	787	NA
NZ_QRWM01000001.1	medium_10M	came_itself	NA	9.03097997770764
NZ_QRWM01000001.1	medium_1M	came_from_before	3240	0.082150237967226
NZ_QRWM01000001.1	medium_1M	came_from_both	3	NA
NZ_QRWM01000001.1	medium_1M	came_itself	141	0.082150237967226
NZ_QRWM01000001.1	medium_25M	came_from_before	164226	12.8803293518957
NZ_QRWM01000001.1	medium_25M	came_from_both	1244	NA
NZ_QRWM01000001.1	medium_25M	came_itself	NA	12.8803293518957
NZ_QRWM01000001.1	medium_50M	came_from_before	96960	0.91335296834382
NZ_QRWM01000001.1	medium_50M	came_from_both	2607	NA
NZ_QRWM01000001.1	medium_50M	came_itself	NA	0.91335296834382
NZ_QRWM01000001.1	medium_5M	came_from_before	23654	0.00497385036721135
NZ_QRWM01000001.1	medium_5M	came_from_both	190	NA
NZ_QRWM01000001.1	medium_5M	came_itself	16	0.00497385036721135
NZ_QRXB01000001.1	medium_10M	came_from_before	253	NA
NZ_QRXB01000001.1	medium_10M	came_from_both	1309	NA
NZ_QRXB01000001.1	medium_10M	came_from_donor	25321	NA
NZ_QRXB01000001.1	medium_10M	came_itself	6807	2.08450370264306
NZ_QRXB01000001.1	medium_1M	came_from_before	11	NA
NZ_QRXB01000001.1	medium_1M	came_from_donor	11	NA
NZ_QRXB01000001.1	medium_1M	came_itself	4239	0.332073760856432
NZ_QRXB01000001.1	medium_25M	came_from_before	240	NA
NZ_QRXB01000001.1	medium_25M	came_from_both	1978	NA
NZ_QRXB01000001.1	medium_25M	came_from_donor	16129	NA
NZ_QRXB01000001.1	medium_25M	came_itself	16304	3.13342455874271
NZ_QRXB01000001.1	medium_50M	came_from_before	655	NA
NZ_QRXB01000001.1	medium_50M	came_from_both	3547	NA
NZ_QRXB01000001.1	medium_50M	came_from_donor	67721	NA
NZ_QRXB01000001.1	medium_50M	came_itself	24181	7.93838213839296
NZ_QRXB01000001.1	medium_5M	came_from_before	40	NA
NZ_QRXB01000001.1	medium_5M	came_from_both	147	NA
NZ_QRXB01000001.1	medium_5M	came_from_donor	2453	NA
NZ_QRXB01000001.1	medium_5M	came_itself	2833	0.790734252931429
NZ_QRXT01000001.1	medium_10M	came_from_both	4033	NA
NZ_QRXT01000001.1	medium_10M	came_from_donor	34353	3.02703765675141
NZ_QRXT01000001.1	medium_10M	came_itself	74	NA
NZ_QRXT01000001.1	medium_1M	came_from_before	14	NA
NZ_QRXT01000001.1	medium_1M	came_from_both	46	NA
NZ_QRXT01000001.1	medium_1M	came_from_donor	16	0.493064345126163
NZ_QRXT01000001.1	medium_1M	came_itself	7794	NA
NZ_QRXT01000001.1	medium_25M	came_from_both	11957	NA
NZ_QRXT01000001.1	medium_25M	came_from_donor	222880	15.0940378793365
NZ_QRXT01000001.1	medium_50M	came_from_both	66341	NA
NZ_QRXT01000001.1	medium_50M	came_from_donor	648500	43.9666412666004
NZ_QRXT01000001.1	medium_5M	came_from_before	56	NA
NZ_QRXT01000001.1	medium_5M	came_from_both	575	NA
NZ_QRXT01000001.1	medium_5M	came_from_donor	160	0.928942726625333
NZ_QRXT01000001.1	medium_5M	came_itself	8896	NA
NZ_QRYY01000001.1	medium_10M	came_from_both	39579	NA
NZ_QRYY01000001.1	medium_10M	came_from_donor	54218	16.7112197248928
NZ_QRYY01000001.1	medium_10M	came_itself	11	NA
NZ_QRYY01000001.1	medium_1M	came_from_before	454	NA
NZ_QRYY01000001.1	medium_1M	came_from_both	48	NA
NZ_QRYY01000001.1	medium_1M	came_from_donor	32	0.974710366728942
NZ_QRYY01000001.1	medium_1M	came_itself	3687	NA
NZ_QRYY01000001.1	medium_25M	came_from_both	22312	NA
NZ_QRYY01000001.1	medium_25M	came_from_donor	934	0.0989117249286563
NZ_QRYY01000001.1	medium_50M	came_from_both	651276	NA
NZ_QRYY01000001.1	medium_50M	came_from_donor	144051	59.1619338669958
NZ_QRYY01000001.1	medium_5M	came_from_before	88	NA
NZ_QRYY01000001.1	medium_5M	came_from_both	1179	NA
NZ_QRYY01000001.1	medium_5M	came_from_donor	469	0.603976517457676
NZ_QRYY01000001.1	medium_5M	came_itself	446	NA
NZ_QRZC01000001.1	medium_10M	came_from_before	6563	NA
NZ_QRZC01000001.1	medium_10M	came_from_both	19800	NA
NZ_QRZC01000001.1	medium_10M	came_from_donor	5767	NA
NZ_QRZC01000001.1	medium_10M	came_itself	53395	7.20201223523615
NZ_QRZC01000001.1	medium_1M	came_from_before	406	NA
NZ_QRZC01000001.1	medium_1M	came_from_both	224	NA
NZ_QRZC01000001.1	medium_1M	came_from_donor	10	NA
NZ_QRZC01000001.1	medium_1M	came_itself	1754	0.189950657783361
NZ_QRZC01000001.1	medium_25M	came_from_before	18819	NA
NZ_QRZC01000001.1	medium_25M	came_from_both	81829	NA
NZ_QRZC01000001.1	medium_25M	came_from_donor	3873	NA
NZ_QRZC01000001.1	medium_25M	came_itself	58675	8.33061426936409
NZ_QRZC01000001.1	medium_50M	came_from_before	40134	NA
NZ_QRZC01000001.1	medium_50M	came_from_both	179184	NA
NZ_QRZC01000001.1	medium_50M	came_from_donor	8014	NA
NZ_QRZC01000001.1	medium_50M	came_itself	132299	20.5555611224219
NZ_QRZC01000001.1	medium_5M	came_from_before	11045	NA
NZ_QRZC01000001.1	medium_5M	came_from_both	10592	NA
NZ_QRZC01000001.1	medium_5M	came_from_donor	991	NA
NZ_QRZC01000001.1	medium_5M	came_itself	66215	7.89820336801626
NZ_QSAJ01000001.1	medium_10M	came_from_before	26877	5.15695405607439
NZ_QSAJ01000001.1	medium_10M	came_from_both	8512	NA
NZ_QSAJ01000001.1	medium_10M	came_itself	NA	5.15695405607439
NZ_QSAJ01000001.1	medium_1M	came_from_before	139	1.24214760110513
NZ_QSAJ01000001.1	medium_1M	came_from_both	21	NA
NZ_QSAJ01000001.1	medium_1M	came_from_donor	9	NA
NZ_QSAJ01000001.1	medium_1M	came_itself	8570	1.24214760110513
NZ_QSAJ01000001.1	medium_25M	came_from_before	204567	35.8630798340311
NZ_QSAJ01000001.1	medium_25M	came_from_both	81002	NA
NZ_QSAJ01000001.1	medium_25M	came_itself	NA	35.8630798340311
NZ_QSAJ01000001.1	medium_50M	came_from_before	16229	15.6982026519448
NZ_QSAJ01000001.1	medium_50M	came_from_both	35300	NA
NZ_QSAJ01000001.1	medium_50M	came_from_donor	997	NA
NZ_QSAJ01000001.1	medium_50M	came_itself	17273	15.6982026519448
NZ_QSAJ01000001.1	medium_5M	came_from_before	6465	3.55340142396779
NZ_QSAJ01000001.1	medium_5M	came_from_both	973	NA
NZ_QSAJ01000001.1	medium_5M	came_from_donor	4	NA
NZ_QSAJ01000001.1	medium_5M	came_itself	2426	3.55340142396779
NZ_QSAQ01000001.1	medium_10M	came_from_both	4260	NA
NZ_QSAQ01000001.1	medium_10M	came_from_donor	3749	0.42080162724874
NZ_QSAQ01000001.1	medium_1M	came_from_both	4	NA
NZ_QSAQ01000001.1	medium_1M	came_from_donor	NA	0.065604301334593
NZ_QSAQ01000001.1	medium_1M	came_itself	1157	NA
NZ_QSAQ01000001.1	medium_25M	came_from_both	3509	NA
NZ_QSAQ01000001.1	medium_25M	came_from_donor	15588	1.53960499617396
NZ_QSAQ01000001.1	medium_50M	came_from_before	437	NA
NZ_QSAQ01000001.1	medium_50M	came_from_both	19873	NA
NZ_QSAQ01000001.1	medium_50M	came_from_donor	83940	31.784155627987
NZ_QSAQ01000001.1	medium_50M	came_itself	20962	NA
NZ_QSAQ01000001.1	medium_5M	came_from_both	47	NA
NZ_QSAQ01000001.1	medium_5M	came_from_donor	2270	1.38119338157867
NZ_QSAQ01000001.1	medium_5M	came_itself	2522	NA
NZ_QSBU01000001.1	medium_10M	came_from_before	161	3.35068250544863
NZ_QSBU01000001.1	medium_10M	came_from_both	50574	NA
NZ_QSBU01000001.1	medium_10M	came_itself	3	3.35068250544863
NZ_QSBU01000001.1	medium_1M	came_from_before	2	0.0548574085405651
NZ_QSBU01000001.1	medium_1M	came_from_both	171	NA
NZ_QSBU01000001.1	medium_1M	came_from_donor	281	NA
NZ_QSBU01000001.1	medium_1M	came_itself	37	0.0548574085405651
NZ_QSBU01000001.1	medium_25M	came_from_before	4	13.9931035253079
NZ_QSBU01000001.1	medium_25M	came_from_both	172559	NA
NZ_QSBU01000001.1	medium_25M	came_itself	NA	13.9931035253079
NZ_QSBU01000001.1	medium_50M	came_from_before	94	26.9440325992514
NZ_QSBU01000001.1	medium_50M	came_from_both	400680	NA
NZ_QSBU01000001.1	medium_50M	came_itself	NA	26.9440325992514
NZ_QSBU01000001.1	medium_5M	came_from_before	NA	0.0396827062992049
NZ_QSBU01000001.1	medium_5M	came_from_both	13158	NA
NZ_QSBU01000001.1	medium_5M	came_itself	NA	0.0396827062992049
NZ_QSEW01000001.1	medium_10M	came_from_before	4480	NA
NZ_QSEW01000001.1	medium_10M	came_from_both	5097	NA
NZ_QSEW01000001.1	medium_10M	came_from_donor	231	NA
NZ_QSEW01000001.1	medium_10M	came_itself	4950	1.73209552354447
NZ_QSEW01000001.1	medium_1M	came_from_before	112	NA
NZ_QSEW01000001.1	medium_1M	came_from_both	27	NA
NZ_QSEW01000001.1	medium_1M	came_from_donor	11	NA
NZ_QSEW01000001.1	medium_1M	came_itself	5206	0.694971932965183
NZ_QSEW01000001.1	medium_25M	came_from_before	63123	NA
NZ_QSEW01000001.1	medium_25M	came_from_both	73889	NA
NZ_QSEW01000001.1	medium_25M	came_from_donor	6816	NA
NZ_QSEW01000001.1	medium_25M	came_itself	195049	68.9612062940827
NZ_QSEW01000001.1	medium_50M	came_from_before	16944	NA
NZ_QSEW01000001.1	medium_50M	came_from_both	34291	NA
NZ_QSEW01000001.1	medium_50M	came_from_donor	3892	NA
NZ_QSEW01000001.1	medium_50M	came_itself	66402	21.5907442299084
NZ_QSEW01000001.1	medium_5M	came_from_before	1888	NA
NZ_QSEW01000001.1	medium_5M	came_from_both	1356	NA
NZ_QSEW01000001.1	medium_5M	came_from_donor	290	NA
NZ_QSEW01000001.1	medium_5M	came_itself	22648	4.89953191964837
NZ_QSEZ01000001.1	medium_10M	came_from_both	51436	NA
NZ_QSEZ01000001.1	medium_10M	came_from_donor	234	1.01011022274131
NZ_QSEZ01000001.1	medium_1M	came_from_before	108	NA
NZ_QSEZ01000001.1	medium_1M	came_from_both	1411	NA
NZ_QSEZ01000001.1	medium_1M	came_from_donor	107	0.180455627776699
NZ_QSEZ01000001.1	medium_1M	came_itself	284	NA
NZ_QSEZ01000001.1	medium_25M	came_from_both	699952	NA
NZ_QSEZ01000001.1	medium_25M	came_from_donor	4405	14.3895613980335
NZ_QSEZ01000001.1	medium_50M	came_from_both	913627	NA
NZ_QSEZ01000001.1	medium_50M	came_from_donor	3589	18.3908556715775
NZ_QSEZ01000001.1	medium_5M	came_from_before	1217	NA
NZ_QSEZ01000001.1	medium_5M	came_from_both	48178	NA
NZ_QSEZ01000001.1	medium_5M	came_from_donor	507	3.0731535467438
NZ_QSEZ01000001.1	medium_5M	came_itself	491	NA
NZ_QSFK01000001.1	medium_10M	came_from_before	13	3.73240425211945
NZ_QSFK01000001.1	medium_10M	came_from_both	58709	3.73240425211945
NZ_QSFK01000001.1	medium_10M	came_from_donor	NA	3.73240425211945
NZ_QSFK01000001.1	medium_1M	came_from_before	51	0.120100562959632
NZ_QSFK01000001.1	medium_1M	came_from_both	1198	0.120100562959632
NZ_QSFK01000001.1	medium_1M	came_from_donor	182	0.120100562959632
NZ_QSFK01000001.1	medium_1M	came_itself	677	NA
NZ_QSFK01000001.1	medium_25M	came_from_before	11654	34.2127839682171
NZ_QSFK01000001.1	medium_25M	came_from_both	549939	34.2127839682171
NZ_QSFK01000001.1	medium_25M	came_from_donor	NA	34.2127839682171
NZ_QSFK01000001.1	medium_50M	came_from_before	4	8.06445911388206
NZ_QSFK01000001.1	medium_50M	came_from_both	577215	8.06445911388206
NZ_QSFK01000001.1	medium_50M	came_from_donor	NA	8.06445911388206
NZ_QSFK01000001.1	medium_5M	came_from_before	NA	3.18001310278126
NZ_QSFK01000001.1	medium_5M	came_from_both	64616	3.18001310278126
NZ_QSFK01000001.1	medium_5M	came_from_donor	6740	3.18001310278126
NZ_QSFU01000001.1	medium_10M	came_from_both	236595	NA
NZ_QSFU01000001.1	medium_10M	came_from_donor	13191	9.8262381989236
NZ_QSFU01000001.1	medium_1M	came_from_before	141	NA
NZ_QSFU01000001.1	medium_1M	came_from_both	90	NA
NZ_QSFU01000001.1	medium_1M	came_from_donor	51	0.697190126348451
NZ_QSFU01000001.1	medium_1M	came_itself	1823	NA
NZ_QSFU01000001.1	medium_25M	came_from_before	13483	NA
NZ_QSFU01000001.1	medium_25M	came_from_both	268444	NA
NZ_QSFU01000001.1	medium_25M	came_from_donor	2695	39.9105916102894
NZ_QSFU01000001.1	medium_25M	came_itself	29418	NA
NZ_QSFU01000001.1	medium_50M	came_from_both	696169	NA
NZ_QSFU01000001.1	medium_50M	came_from_donor	103758	49.2376551341689
NZ_QSFU01000001.1	medium_50M	came_itself	6	NA
NZ_QSFU01000001.1	medium_5M	came_from_both	76310	NA
NZ_QSFU01000001.1	medium_5M	came_from_donor	3385	3.70953256382564
NZ_QSFU01000001.1	medium_5M	came_itself	11	NA
NZ_QSGP01000001.1	medium_10M	came_from_both	551	NA
NZ_QSGP01000001.1	medium_10M	came_from_donor	128234	3.80585475773823
NZ_QSGP01000001.1	medium_1M	came_from_donor	1299	0.602631359281607
NZ_QSGP01000001.1	medium_1M	came_itself	3401	NA
NZ_QSGP01000001.1	medium_25M	came_from_both	1355	NA
NZ_QSGP01000001.1	medium_25M	came_from_donor	66275	1.94937212774932
NZ_QSGP01000001.1	medium_50M	came_from_both	4813	NA
NZ_QSGP01000001.1	medium_50M	came_from_donor	2435258	71.8481822824633
NZ_QSGP01000001.1	medium_5M	came_from_both	293	NA
NZ_QSGP01000001.1	medium_5M	came_from_donor	26781	4.3223597596335
NZ_QSGP01000001.1	medium_5M	came_itself	8749	NA
NZ_QSHR01000001.1	medium_10M	came_from_before	720	NA
NZ_QSHR01000001.1	medium_10M	came_from_both	9531	NA
NZ_QSHR01000001.1	medium_10M	came_from_donor	1271	NA
NZ_QSHR01000001.1	medium_10M	came_itself	2244	2.6814860554245
NZ_QSHR01000001.1	medium_1M	came_from_before	2	NA
NZ_QSHR01000001.1	medium_1M	came_from_both	1	NA
NZ_QSHR01000001.1	medium_1M	came_from_donor	36	NA
NZ_QSHR01000001.1	medium_1M	came_itself	1020	0.0555140266702439
NZ_QSHR01000001.1	medium_25M	came_from_before	2354	NA
NZ_QSHR01000001.1	medium_25M	came_from_both	67169	NA
NZ_QSHR01000001.1	medium_25M	came_from_donor	10676	NA
NZ_QSHR01000001.1	medium_25M	came_itself	31570	41.2727305295858
NZ_QSHR01000001.1	medium_50M	came_from_before	10444	NA
NZ_QSHR01000001.1	medium_50M	came_from_both	213995	NA
NZ_QSHR01000001.1	medium_50M	came_from_donor	27083	NA
NZ_QSHR01000001.1	medium_50M	came_itself	99821	135.295750668506
NZ_QSHR01000001.1	medium_5M	came_from_before	503	NA
NZ_QSHR01000001.1	medium_5M	came_from_both	4217	NA
NZ_QSHR01000001.1	medium_5M	came_from_donor	424	NA
NZ_QSHR01000001.1	medium_5M	came_itself	4739	5.39367333646387
NZ_QSIB01000001.1	medium_10M	came_from_before	2050	3.61250959414625
NZ_QSIB01000001.1	medium_10M	came_from_both	51795	NA
NZ_QSIB01000001.1	medium_10M	came_itself	NA	3.61250959414625
NZ_QSIB01000001.1	medium_1M	came_from_before	144	1.15390796106893
NZ_QSIB01000001.1	medium_1M	came_from_both	1470	NA
NZ_QSIB01000001.1	medium_1M	came_from_donor	99	NA
NZ_QSIB01000001.1	medium_1M	came_itself	507	1.15390796106893
NZ_QSIB01000001.1	medium_25M	came_from_before	24435	44.2268513369272
NZ_QSIB01000001.1	medium_25M	came_from_both	694752	NA
NZ_QSIB01000001.1	medium_25M	came_itself	NA	44.2268513369272
NZ_QSIB01000001.1	medium_50M	came_from_before	10917	3.86924341417907
NZ_QSIB01000001.1	medium_50M	came_from_both	870668	NA
NZ_QSIB01000001.1	medium_50M	came_itself	NA	3.86924341417907
NZ_QSIB01000001.1	medium_5M	came_from_before	1314	1.89505184774713
NZ_QSIB01000001.1	medium_5M	came_from_both	46924	NA
NZ_QSIB01000001.1	medium_5M	came_from_donor	110	NA
NZ_QSIB01000001.1	medium_5M	came_itself	423	1.89505184774713
NZ_QSIN01000001.1	medium_10M	came_from_before	16634	2.81401443093323
NZ_QSIN01000001.1	medium_10M	came_from_both	4207	NA
NZ_QSIN01000001.1	medium_10M	came_itself	NA	2.81401443093323
NZ_QSIN01000001.1	medium_1M	came_from_before	159	0.458691602139584
NZ_QSIN01000001.1	medium_1M	came_itself	1250	0.458691602139584
NZ_QSIN01000001.1	medium_25M	came_from_before	15921	3.37798670208054
NZ_QSIN01000001.1	medium_25M	came_from_both	4641	NA
NZ_QSIN01000001.1	medium_25M	came_itself	NA	3.37798670208054
NZ_QSIN01000001.1	medium_50M	came_from_before	36984	8.10627523462507
NZ_QSIN01000001.1	medium_50M	came_from_both	16914	NA
NZ_QSIN01000001.1	medium_50M	came_itself	NA	8.10627523462507
NZ_QSIN01000001.1	medium_5M	came_from_before	689	0.170910690922461
NZ_QSIN01000001.1	medium_5M	came_from_both	182	NA
NZ_QSIN01000001.1	medium_5M	came_from_donor	2	NA
NZ_QSIN01000001.1	medium_5M	came_itself	9	0.170910690922461
NZ_QSJM01000001.1	medium_10M	came_from_before	529	0.385584638901417
NZ_QSJM01000001.1	medium_10M	came_from_both	35889	0.385584638901417
NZ_QSJM01000001.1	medium_10M	came_from_donor	NA	0.385584638901417
NZ_QSJM01000001.1	medium_10M	came_itself	17	NA
NZ_QSJM01000001.1	medium_1M	came_from_before	81	1.94133221305443
NZ_QSJM01000001.1	medium_1M	came_from_both	1524	1.94133221305443
NZ_QSJM01000001.1	medium_1M	came_from_donor	468	1.94133221305443
NZ_QSJM01000001.1	medium_1M	came_itself	7932	NA
NZ_QSJM01000001.1	medium_25M	came_from_before	514	16.2944550705352
NZ_QSJM01000001.1	medium_25M	came_from_both	546591	16.2944550705352
NZ_QSJM01000001.1	medium_25M	came_from_donor	NA	16.2944550705352
NZ_QSJM01000001.1	medium_50M	came_from_before	NA	35.5564074961645
NZ_QSJM01000001.1	medium_50M	came_from_both	863199	35.5564074961645
NZ_QSJM01000001.1	medium_50M	came_from_donor	NA	35.5564074961645
NZ_QSJM01000001.1	medium_5M	came_from_before	NA	5.72086969376066
NZ_QSJM01000001.1	medium_5M	came_from_both	62619	5.72086969376066
NZ_QSJM01000001.1	medium_5M	came_from_donor	16027	5.72086969376066
NZ_QSJM01000001.1	medium_5M	came_itself	38	NA
NZ_QSKK01000001.1	medium_10M	came_from_before	1098	1.81033581298186
NZ_QSKK01000001.1	medium_10M	came_from_both	42373	NA
NZ_QSKK01000001.1	medium_10M	came_itself	NA	1.81033581298186
NZ_QSKK01000001.1	medium_1M	came_from_before	6	0.378464122598664
NZ_QSKK01000001.1	medium_1M	came_from_both	1296	NA
NZ_QSKK01000001.1	medium_1M	came_from_donor	494	NA
NZ_QSKK01000001.1	medium_1M	came_itself	512	0.378464122598664
NZ_QSKK01000001.1	medium_25M	came_from_before	11978	32.3387636345606
NZ_QSKK01000001.1	medium_25M	came_from_both	618374	NA
NZ_QSKK01000001.1	medium_25M	came_from_donor	4	NA
NZ_QSKK01000001.1	medium_25M	came_itself	8	32.3387636345606
NZ_QSKK01000001.1	medium_50M	came_from_before	6086	12.5585265640785
NZ_QSKK01000001.1	medium_50M	came_from_both	572486	NA
NZ_QSKK01000001.1	medium_50M	came_itself	NA	12.5585265640785
NZ_QSKK01000001.1	medium_5M	came_from_before	838	1.78350218743167
NZ_QSKK01000001.1	medium_5M	came_from_both	56975	NA
NZ_QSKK01000001.1	medium_5M	came_from_donor	77	NA
NZ_QSKK01000001.1	medium_5M	came_itself	27	1.78350218743167
NZ_QSQX01000001.1	medium_10M	came_from_before	774	NA
NZ_QSQX01000001.1	medium_10M	came_from_both	4445	NA
NZ_QSQX01000001.1	medium_10M	came_from_donor	142429	NA
NZ_QSQX01000001.1	medium_10M	came_itself	163894	22.6347421834385
NZ_QSQX01000001.1	medium_1M	came_from_before	9	NA
NZ_QSQX01000001.1	medium_1M	came_from_both	35	NA
NZ_QSQX01000001.1	medium_1M	came_from_donor	11	NA
NZ_QSQX01000001.1	medium_1M	came_itself	34377	0.948939256049236
NZ_QSQX01000001.1	medium_25M	came_from_before	1197	NA
NZ_QSQX01000001.1	medium_25M	came_from_both	9876	NA
